"","X1","X2","X3"
"64578",286970,"not default",NA
"64579",286972,"not default",NA
"64580",286974,"not default",NA
"64581",286975,"not default",NA
"64582",286977,"not default",NA
"64583",286979,"not default",NA
"64584",286984,"not default",NA
"64585",286986,"not default",NA
"64586",286988,"not default",NA
"64587",286989,"not default",NA
"64588",286990,"not default",NA
"64589",286995,"not default",NA
"64590",286996,"not default",NA
"64591",286997,"not default",NA
"64592",286999,"not default",NA
"64593",287000,"not default",NA
"64594",287001,"not default",NA
"64595",287002,"default",2011-11-01
"64596",287008,"not default",NA
"64597",287009,"not default",NA
"64598",287015,"not default",NA
"64599",287016,"not default",NA
"64600",287019,"not default",NA
"64601",287020,"not default",NA
"64602",287022,"not default",NA
"64603",287024,"not default",NA
"64604",287027,"not default",NA
"64605",287030,"not default",NA
"64606",287034,"not default",NA
"64607",287037,"not default",NA
"64608",287038,"not default",NA
"64609",287039,"not default",NA
"64610",287042,"not default",NA
"64611",287043,"not default",NA
"64612",287045,"not default",NA
"64613",287046,"not default",NA
"64614",287051,"not default",NA
"64615",287052,"not default",NA
"64616",287054,"not default",NA
"64617",287057,"not default",NA
"64618",287058,"not default",NA
"64619",287059,"not default",NA
"64620",287061,"not default",NA
"64621",287062,"not default",NA
"64622",287063,"not default",NA
"64623",287065,"not default",NA
"64624",287068,"not default",NA
"64625",287071,"not default",NA
"64626",287072,"not default",NA
"64627",287073,"not default",NA
"64628",287076,"not default",NA
"64629",287077,"not default",NA
"64630",287078,"not default",NA
"64631",287086,"not default",NA
"64632",287092,"not default",NA
"64633",287093,"not default",NA
"64634",287095,"not default",NA
"64635",287097,"not default",NA
"64636",287099,"not default",NA
"64637",287101,"not default",NA
"64638",287102,"not default",NA
"64639",287103,"not default",NA
"64640",287115,"default",2012-07-01
"64641",287120,"not default",NA
"64642",287124,"not default",NA
"64643",287129,"not default",NA
"64644",287130,"not default",NA
"64645",287132,"not default",NA
"64646",287138,"not default",NA
"64647",287147,"not default",NA
"64648",287148,"not default",NA
"64649",287152,"not default",NA
"64650",287154,"not default",NA
"64651",287164,"not default",NA
"64652",287175,"not default",NA
"64653",287176,"not default",NA
"64654",287184,"not default",NA
"64655",287185,"not default",NA
"64656",287188,"not default",NA
"64657",287189,"not default",NA
"64658",287190,"not default",NA
"64659",287192,"not default",NA
"64660",287195,"not default",NA
"64661",287196,"not default",NA
"64662",287205,"not default",NA
"64663",287206,"not default",NA
"64664",287207,"not default",NA
"64665",287212,"not default",NA
"64666",287215,"not default",NA
"64667",287216,"not default",NA
"64668",287219,"not default",NA
"64669",287227,"not default",NA
"64670",287230,"not default",NA
"64671",287235,"not default",NA
"64672",287237,"not default",NA
"64673",287239,"not default",NA
"64674",287242,"not default",NA
"64675",287244,"not default",NA
"64676",287248,"not default",NA
"64677",287250,"not default",NA
"64678",287256,"not default",NA
"64679",287264,"not default",NA
"64680",287265,"not default",NA
"64681",287267,"not default",NA
"64682",287268,"not default",NA
"64683",287269,"not default",NA
"64684",287273,"default",2012-02-01
"64685",287275,"not default",NA
"64686",287281,"not default",NA
"64687",287284,"not default",NA
"64688",287285,"not default",NA
"64689",287286,"not default",NA
"64690",287287,"not default",NA
"64691",287291,"not default",NA
"64692",287292,"not default",NA
"64693",287293,"not default",NA
"64694",287294,"not default",NA
"64695",287295,"not default",NA
"64696",287299,"not default",NA
"64697",287304,"not default",NA
"64698",287308,"not default",NA
"64699",287309,"not default",NA
"64700",287322,"not default",NA
"64701",287323,"not default",NA
"64702",287324,"not default",NA
"64703",287325,"not default",NA
"64704",287326,"not default",NA
"64705",287333,"not default",NA
"64706",287335,"not default",NA
"64707",287341,"not default",NA
"64708",287344,"not default",NA
"64709",287349,"not default",NA
"64710",287353,"not default",NA
"64711",287355,"not default",NA
"64712",287356,"not default",NA
"64713",287365,"not default",NA
"64714",287368,"not default",NA
"64715",287369,"not default",NA
"64716",287372,"not default",NA
"64717",287375,"not default",NA
"64718",287377,"not default",NA
"64719",287378,"not default",NA
"64720",287379,"not default",NA
"64721",287380,"not default",NA
"64722",287382,"not default",NA
"64723",287383,"not default",NA
"64724",287384,"not default",NA
"64725",287390,"not default",NA
"64726",287391,"not default",NA
"64727",287395,"not default",NA
"64728",287396,"not default",NA
"64729",287398,"not default",NA
"64730",287399,"not default",NA
"64731",287400,"not default",NA
"64732",287402,"not default",NA
"64733",287405,"not default",NA
"64734",287410,"not default",NA
"64735",287413,"not default",NA
"64736",287416,"not default",NA
"64737",287430,"not default",NA
"64738",287431,"not default",NA
"64739",287435,"not default",NA
"64740",287436,"not default",NA
"64741",287437,"not default",NA
"64742",287440,"not default",NA
"64743",287442,"not default",NA
"64744",287443,"not default",NA
"64745",287447,"not default",NA
"64746",287454,"not default",NA
"64747",287456,"not default",NA
"64748",287460,"not default",NA
"64749",287461,"not default",NA
"64750",287465,"not default",NA
"64751",287466,"not default",NA
"64752",287469,"not default",NA
"64753",287470,"not default",NA
"64754",287471,"not default",NA
"64755",287473,"not default",NA
"64756",287474,"not default",NA
"64757",287478,"not default",NA
"64758",287486,"not default",NA
"64759",287488,"not default",NA
"64760",287491,"not default",NA
"64761",287493,"not default",NA
"64762",287497,"not default",NA
"64763",287498,"not default",NA
"64764",287499,"not default",NA
"64765",287501,"not default",NA
"64766",287502,"not default",NA
"64767",287509,"not default",NA
"64768",287511,"not default",NA
"64769",287512,"not default",NA
"64770",287516,"not default",NA
"64771",287517,"not default",NA
"64772",287519,"not default",NA
"64773",287521,"not default",NA
"64774",287524,"not default",NA
"64775",287528,"not default",NA
"64776",287529,"not default",NA
"64777",287532,"not default",NA
"64778",287536,"not default",NA
"64779",287540,"not default",NA
"64780",287542,"not default",NA
"64781",287543,"not default",NA
"64782",287544,"not default",NA
"64783",287548,"not default",NA
"64784",287551,"not default",NA
"64785",287554,"not default",NA
"64786",287560,"not default",NA
"64787",287567,"not default",NA
"64788",287568,"not default",NA
"64789",287570,"not default",NA
"64790",287571,"not default",NA
"64791",287574,"not default",NA
"64792",287575,"default",2011-12-01
"64793",287579,"not default",NA
"64794",287583,"not default",NA
"64795",287584,"not default",NA
"64796",287586,"not default",NA
"64797",287588,"not default",NA
"64798",287591,"not default",NA
"64799",287595,"not default",NA
"64800",287597,"not default",NA
"64801",287598,"not default",NA
"64802",287599,"not default",NA
"64803",287612,"not default",NA
"64804",287614,"not default",NA
"64805",287627,"not default",NA
"64806",287628,"not default",NA
"64807",287629,"not default",NA
"64808",287630,"not default",NA
"64809",287632,"not default",NA
"64810",287638,"not default",NA
"64811",287639,"not default",NA
"64812",287640,"not default",NA
"64813",287643,"not default",NA
"64814",287647,"not default",NA
"64815",287650,"not default",NA
"64816",287653,"not default",NA
"64817",287654,"not default",NA
"64818",287656,"not default",NA
"64819",287658,"not default",NA
"64820",287660,"not default",NA
"64821",287661,"not default",NA
"64822",287663,"not default",NA
"64823",287671,"not default",NA
"64824",287673,"not default",NA
"64825",287675,"not default",NA
"64826",287682,"not default",NA
"64827",287686,"not default",NA
"64828",287695,"not default",NA
"64829",287696,"not default",NA
"64830",287703,"not default",NA
"64831",287704,"not default",NA
"64832",287705,"not default",NA
"64833",287708,"not default",NA
"64834",287709,"not default",NA
"64835",287711,"not default",NA
"64836",287712,"not default",NA
"64837",287714,"not default",NA
"64838",287717,"not default",NA
"64839",287718,"not default",NA
"64840",287722,"default",2011-11-01
"64841",287730,"default",2011-11-01
"64842",287731,"not default",NA
"64843",287738,"not default",NA
"64844",287749,"not default",NA
"64845",287750,"not default",NA
"64846",287760,"not default",NA
"64847",287772,"not default",NA
"64848",287777,"not default",NA
"64849",287782,"not default",NA
"64850",287783,"not default",NA
"64851",287785,"not default",NA
"64852",287787,"not default",NA
"64853",287791,"not default",NA
"64854",287804,"not default",NA
"64855",287806,"not default",NA
"64856",287807,"not default",NA
"64857",287808,"not default",NA
"64858",287814,"not default",NA
"64859",287815,"not default",NA
"64860",287820,"not default",NA
"64861",287822,"not default",NA
"64862",287823,"not default",NA
"64863",287824,"not default",NA
"64864",287826,"not default",NA
"64865",287837,"not default",NA
"64866",287840,"not default",NA
"64867",287846,"not default",NA
"64868",287848,"not default",NA
"64869",287849,"not default",NA
"64870",287853,"not default",NA
"64871",287854,"not default",NA
"64872",287857,"not default",NA
"64873",287867,"not default",NA
"64874",287868,"not default",NA
"64875",287869,"not default",NA
"64876",287870,"not default",NA
"64877",287873,"not default",NA
"64878",287878,"not default",NA
"64879",287882,"not default",NA
"64880",287885,"not default",NA
"64881",287886,"not default",NA
"64882",287889,"not default",NA
"64883",287895,"not default",NA
"64884",287897,"not default",NA
"64885",287898,"not default",NA
"64886",287902,"not default",NA
"64887",287903,"not default",NA
"64888",287909,"not default",NA
"64889",287910,"not default",NA
"64890",287914,"not default",NA
"64891",287921,"not default",NA
"64892",287922,"not default",NA
"64893",287923,"not default",NA
"64894",287925,"not default",NA
"64895",287926,"not default",NA
"64896",287933,"not default",NA
"64897",287935,"not default",NA
"64898",287944,"not default",NA
"64899",287955,"not default",NA
"64900",287961,"not default",NA
"64901",287964,"not default",NA
"64902",287966,"not default",NA
"64903",287973,"not default",NA
"64904",287980,"not default",NA
"64905",287982,"not default",NA
"64906",287983,"not default",NA
"64907",287987,"not default",NA
"64908",287995,"not default",NA
"64909",287997,"not default",NA
"64910",287999,"not default",NA
"64911",288001,"not default",NA
"64912",288004,"not default",NA
"64913",288006,"not default",NA
"64914",288007,"not default",NA
"64915",288011,"not default",NA
"64916",288014,"not default",NA
"64917",288018,"not default",NA
"64918",288020,"not default",NA
"64919",288021,"not default",NA
"64920",288022,"not default",NA
"64921",288032,"not default",NA
"64922",288033,"not default",NA
"64923",288035,"not default",NA
"64924",288036,"not default",NA
"64925",288040,"not default",NA
"64926",288042,"not default",NA
"64927",288047,"not default",NA
"64928",288049,"not default",NA
"64929",288051,"not default",NA
"64930",288053,"not default",NA
"64931",288057,"not default",NA
"64932",288058,"not default",NA
"64933",288059,"not default",NA
"64934",288061,"not default",NA
"64935",288063,"not default",NA
"64936",288066,"not default",NA
"64937",288068,"not default",NA
"64938",288070,"not default",NA
"64939",288074,"not default",NA
"64940",288077,"not default",NA
"64941",288078,"not default",NA
"64942",288079,"not default",NA
"64943",288087,"not default",NA
"64944",288089,"not default",NA
"64945",288091,"not default",NA
"64946",288098,"not default",NA
"64947",288102,"not default",NA
"64948",288103,"not default",NA
"64949",288104,"not default",NA
"64950",288108,"not default",NA
"64951",288116,"not default",NA
"64952",288117,"not default",NA
"64953",288122,"not default",NA
"64954",288123,"not default",NA
"64955",288124,"not default",NA
"64956",288126,"not default",NA
"64957",288127,"not default",NA
"64958",288128,"not default",NA
"64959",288138,"not default",NA
"64960",288139,"not default",NA
"64961",288141,"not default",NA
"64962",288145,"not default",NA
"64963",288146,"not default",NA
"64964",288149,"not default",NA
"64965",288152,"not default",NA
"64966",288156,"not default",NA
"64967",288167,"not default",NA
"64968",288181,"not default",NA
"64969",288185,"not default",NA
"64970",288195,"not default",NA
"64971",288201,"not default",NA
"64972",288206,"not default",NA
"64973",288207,"not default",NA
"64974",288208,"not default",NA
"64975",288209,"not default",NA
"64976",288221,"not default",NA
"64977",288231,"not default",NA
"64978",288254,"not default",NA
"64979",288261,"not default",NA
"64980",288266,"not default",NA
"64981",288268,"not default",NA
"64982",288269,"not default",NA
"64983",288274,"not default",NA
"64984",288275,"not default",NA
"64985",288277,"not default",NA
"64986",288282,"not default",NA
