"","X1","X2","X3"
"17660",87948,"paid",2010-06-01
"17661",87966,"paid",2010-10-01
"17662",87969,"paid",2010-07-01
"17663",87971,"paid",2009-09-01
"17664",87974,"paid",2010-01-01
"17665",87977,"paid",2010-01-01
"17666",87978,"paid",2010-07-01
"17667",87979,"paid",2010-01-01
"17668",88009,"paid",2010-04-01
"17669",88010,"paid",2010-04-01
"17670",88016,"paid",2010-09-01
"17671",88022,"not paid",NA
"17672",88023,"not paid",NA
"17673",88028,"paid",2010-01-01
"17674",88031,"not paid",NA
"17675",88040,"paid",2009-11-01
"17676",88057,"paid",2010-04-01
"17677",88062,"paid",2009-12-01
"17678",88068,"not paid",NA
"17679",88070,"paid",2009-12-01
"17680",88072,"paid",2009-11-01
"17681",88074,"paid",2009-11-01
"17682",88083,"not paid",NA
"17683",88101,"paid",2009-08-01
"17684",88104,"paid",2009-08-01
"17685",88117,"paid",2009-09-01
"17686",88121,"paid",2009-07-01
"17687",88130,"paid",2009-09-01
"17688",88139,"paid",2009-07-01
"17689",88145,"paid",2009-11-01
"17690",88153,"paid",2009-08-01
"17691",88158,"paid",2009-11-01
"17692",88173,"paid",2009-06-01
"17693",88175,"paid",2009-09-01
"17694",88177,"paid",2009-09-01
"17695",88179,"paid",2009-06-01
"17696",88182,"paid",2009-09-01
"17697",88185,"paid",2009-08-01
"17698",88187,"paid",2010-05-01
"17699",88188,"paid",2011-03-01
"17700",88189,"paid",2009-08-01
"17701",88191,"paid",2010-09-01
"17702",88195,"paid",2009-08-01
"17703",88207,"paid",2009-09-01
"17704",88211,"paid",2009-09-01
"17705",88214,"paid",2009-09-01
"17706",88215,"paid",2009-09-01
"17707",88218,"paid",2010-03-01
"17708",88219,"paid",2009-09-01
"17709",88220,"paid",2010-02-01
"17710",88224,"paid",2009-09-01
"17711",88226,"paid",2009-09-01
"17712",88240,"paid",2009-05-16
"17713",88252,"paid",2010-03-01
"17714",88263,"paid",2010-09-01
"17715",88264,"paid",2009-11-01
"17716",88275,"paid",2010-02-01
"17717",88276,"paid",2009-08-01
"17718",88278,"paid",2009-08-01
"17719",88279,"not paid",NA
"17720",88283,"paid",2010-04-01
"17721",88290,"paid",2009-08-01
"17722",88294,"not paid",NA
"17723",88323,"paid",2010-04-01
"17724",88324,"paid",2010-02-01
"17725",88325,"paid",2010-04-01
"17726",88327,"paid",2010-04-01
"17727",88330,"paid",2010-02-01
"17728",88335,"paid",2009-11-01
"17729",88338,"paid",2009-11-01
"17730",88344,"paid",2010-02-01
"17731",88348,"paid",2009-11-01
"17732",88349,"paid",2010-04-01
"17733",88350,"paid",2009-09-01
"17734",88351,"paid",2009-11-01
"17735",88356,"paid",2009-09-01
"17736",88358,"paid",2010-04-01
"17737",88373,"paid",2010-04-01
"17738",88377,"paid",2010-01-01
"17739",88391,"paid",2010-07-01
"17740",88403,"paid",2010-01-01
"17741",88407,"paid",2009-12-01
"17742",88408,"paid",2010-01-01
"17743",88412,"paid",2009-08-01
"17744",88418,"not paid",NA
"17745",88421,"paid",2010-02-01
"17746",88422,"paid",2010-02-01
"17747",88424,"paid",2009-08-01
"17748",88429,"paid",2009-08-01
"17749",88438,"paid",2009-10-01
"17750",88442,"paid",2009-09-01
"17751",88443,"paid",2009-10-01
"17752",88444,"paid",2009-11-01
"17753",88448,"paid",2009-11-01
"17754",88465,"paid",2009-05-16
"17755",88481,"paid",2010-12-01
"17756",88483,"paid",2010-04-01
"17757",88494,"paid",2009-12-01
"17758",88497,"paid",2010-01-01
"17759",88498,"paid",2010-03-01
"17760",88501,"paid",2009-08-01
"17761",88504,"paid",2010-07-01
"17762",88508,"paid",2009-11-01
"17763",88513,"paid",2010-07-01
"17764",88521,"paid",2010-01-01
"17765",88526,"paid",2010-07-01
"17766",88532,"paid",2010-07-01
"17767",88536,"paid",2010-03-01
"17768",88537,"paid",2010-07-01
"17769",88540,"paid",2010-07-01
"17770",88545,"paid",2009-12-01
"17771",88554,"not paid",NA
"17772",88558,"paid",2009-08-01
"17773",88563,"paid",2010-10-01
"17774",88564,"paid",2010-02-01
"17775",88565,"not paid",NA
"17776",88566,"paid",2010-07-01
"17777",88567,"paid",2010-04-01
"17778",88569,"paid",2010-04-01
"17779",88573,"not paid",NA
"17780",88577,"paid",2010-03-01
"17781",88578,"paid",2010-04-01
"17782",88580,"not paid",NA
"17783",88584,"paid",2010-02-01
"17784",88595,"paid",2010-02-01
"17785",88599,"paid",2010-02-01
"17786",88610,"paid",2010-03-01
"17787",88614,"paid",2010-03-01
"17788",88615,"not paid",NA
"17789",88616,"paid",2010-04-01
"17790",88617,"paid",2009-09-01
"17791",88619,"paid",2010-03-01
"17792",88623,"paid",2009-08-01
"17793",88633,"paid",2009-10-01
"17794",88634,"paid",2009-10-01
"17795",88638,"paid",2009-08-01
"17796",88640,"paid",2009-10-01
"17797",88645,"paid",2010-01-01
"17798",88649,"paid",2009-09-01
"17799",88657,"paid",2009-08-01
"17800",88664,"paid",2010-03-01
"17801",88672,"paid",2010-09-01
"17802",88673,"paid",2009-11-01
"17803",88674,"paid",2009-10-01
"17804",88676,"paid",2009-08-01
"17805",88691,"paid",2009-09-01
"17806",88697,"paid",2009-09-01
"17807",88701,"paid",2009-09-01
"17808",88702,"paid",2011-03-01
"17809",88705,"paid",2009-05-16
"17810",88706,"paid",2009-05-16
"17811",88707,"paid",2009-08-01
"17812",88712,"paid",2010-08-01
"17813",88715,"paid",2009-10-01
"17814",88724,"paid",2010-02-01
"17815",88726,"paid",2009-12-01
"17816",88731,"not paid",NA
"17817",88733,"not paid",NA
"17818",88740,"paid",2009-10-01
"17819",88742,"paid",2010-02-01
"17820",88748,"not paid",NA
"17821",88755,"paid",2010-01-01
"17822",88766,"paid",2010-04-01
"17823",88768,"paid",2009-08-01
"17824",88779,"not paid",NA
"17825",88782,"not paid",NA
"17826",88784,"paid",2009-09-01
"17827",88785,"not paid",NA
"17828",88786,"paid",2010-04-01
"17829",88787,"not paid",NA
"17830",88790,"not paid",NA
"17831",88792,"not paid",NA
"17832",88798,"not paid",NA
"17833",88803,"paid",2010-04-01
"17834",88807,"paid",2010-04-01
"17835",88811,"paid",2010-04-01
"17836",88812,"paid",2010-04-01
"17837",88817,"paid",2010-03-01
"17838",88821,"paid",2010-02-01
"17839",88824,"paid",2010-03-01
"17840",88827,"paid",2010-03-01
"17841",88833,"paid",2009-12-01
"17842",88840,"paid",2009-10-01
"17843",88842,"paid",2010-01-01
"17844",88851,"paid",2010-07-01
"17845",88854,"paid",2010-01-01
"17846",88855,"paid",2010-07-01
"17847",88857,"paid",2010-07-01
"17848",88858,"paid",2009-07-01
"17849",88870,"paid",2010-07-01
"17850",88879,"paid",2010-04-01
"17851",88880,"paid",2010-03-01
"17852",88885,"paid",2010-04-01
"17853",88890,"paid",2010-03-01
"17854",88891,"not paid",NA
"17855",88893,"not paid",NA
"17856",88894,"paid",2010-04-01
"17857",88897,"not paid",NA
"17858",88899,"paid",2010-04-01
"17859",88902,"paid",2010-04-01
"17860",88910,"paid",2009-10-01
"17861",88920,"paid",2010-04-01
"17862",88927,"paid",2009-10-01
"17863",88929,"paid",2009-10-01
"17864",88939,"paid",2009-08-01
"17865",88944,"paid",2009-09-01
"17866",88945,"paid",2009-11-01
"17867",88946,"paid",2009-10-01
"17868",88948,"paid",2009-10-01
"17869",88953,"paid",2009-10-01
"17870",88956,"paid",2009-05-16
"17871",88960,"paid",2009-10-01
"17872",88964,"paid",2009-10-01
"17873",88967,"not paid",NA
"17874",88974,"paid",2009-07-01
"17875",88977,"paid",2009-07-01
"17876",88979,"paid",2010-09-01
"17877",88990,"paid",2011-03-01
"17878",88995,"paid",2010-04-01
"17879",88996,"paid",2010-03-01
"17880",89001,"paid",2010-05-01
"17881",89007,"paid",2010-04-01
"17882",89008,"paid",2010-04-01
"17883",89025,"paid",2010-04-01
"17884",89032,"paid",2010-04-01
"17885",89034,"paid",2010-09-01
"17886",89039,"paid",2010-04-01
"17887",89045,"paid",2009-08-01
"17888",89048,"paid",2010-03-01
"17889",89049,"paid",2010-03-01
"17890",89050,"not paid",NA
"17891",89051,"paid",2010-01-01
"17892",89052,"not paid",NA
"17893",89055,"paid",2009-08-01
"17894",89059,"paid",2010-03-01
"17895",89072,"paid",2009-07-01
"17896",89073,"paid",2010-01-01
"17897",89074,"paid",2010-02-01
"17898",89077,"not paid",NA
"17899",89078,"not paid",NA
"17900",89083,"paid",2010-04-01
"17901",89090,"not paid",NA
"17902",89091,"not paid",NA
"17903",89096,"paid",2009-08-01
"17904",89103,"paid",2009-05-16
"17905",89107,"paid",2009-12-01
"17906",89108,"paid",2010-04-01
"17907",89110,"not paid",NA
"17908",89116,"paid",2009-08-01
"17909",89117,"paid",2009-12-01
"17910",89118,"paid",2009-12-01
"17911",89119,"paid",2010-02-01
"17912",89129,"not paid",NA
"17913",89130,"paid",2009-08-01
"17914",89132,"paid",2009-08-01
"17915",89142,"not paid",NA
"17916",89155,"paid",2011-03-01
"17917",89168,"paid",2009-12-01
"17918",89170,"paid",2010-02-01
"17919",89177,"not paid",NA
"17920",89184,"not paid",NA
"17921",89185,"paid",2009-10-01
"17922",89191,"paid",2009-10-01
"17923",89202,"paid",2009-09-01
"17924",89224,"paid",2011-03-01
"17925",89228,"paid",2010-04-01
"17926",89231,"paid",2009-11-01
"17927",89233,"paid",2010-04-01
"17928",89239,"paid",2011-03-01
"17929",89240,"paid",2009-10-01
"17930",89243,"paid",2009-10-01
"17931",89249,"paid",2010-04-01
"17932",89256,"paid",2010-05-01
"17933",89257,"paid",2009-09-01
"17934",89260,"paid",2009-10-01
"17935",89264,"paid",2009-09-01
"17936",89266,"paid",2009-09-01
"17937",89271,"paid",2010-01-01
"17938",89275,"paid",2009-09-01
"17939",89276,"paid",2009-08-01
"17940",89296,"paid",2010-03-01
"17941",89297,"paid",2010-02-01
"17942",89299,"paid",2010-08-01
"17943",89300,"paid",2010-09-01
"17944",89301,"paid",2010-09-01
"17945",89303,"paid",2010-11-01
"17946",89304,"paid",2010-01-01
"17947",89311,"paid",2010-07-01
"17948",89312,"paid",2010-07-01
"17949",89314,"paid",2010-07-01
"17950",89317,"paid",2010-04-01
"17951",89327,"paid",2010-04-01
"17952",89329,"paid",2009-12-01
"17953",89330,"paid",2009-11-01
"17954",89332,"paid",2009-10-01
"17955",89337,"paid",2009-10-01
"17956",89344,"paid",2009-07-01
"17957",89353,"paid",2009-09-01
"17958",89359,"paid",2009-07-01
"17959",89364,"paid",2009-07-01
"17960",89367,"paid",2010-04-01
"17961",89368,"not paid",NA
"17962",89373,"paid",2011-06-01
"17963",89375,"not paid",NA
"17964",89378,"not paid",NA
"17965",89382,"paid",2009-11-01
"17966",89383,"paid",2010-03-01
"17967",89385,"paid",2010-09-01
"17968",89386,"paid",2009-10-01
"17969",89389,"paid",2009-09-01
"17970",89393,"not paid",NA
"17971",89407,"not paid",NA
"17972",89412,"paid",2010-03-01
"17973",89415,"not paid",NA
"17974",89420,"not paid",NA
"17975",89422,"paid",2011-06-01
"17976",89426,"paid",2009-07-01
"17977",89427,"not paid",NA
"17978",89430,"paid",2010-01-01
"17979",89432,"paid",2009-07-01
"17980",89437,"not paid",NA
"17981",89442,"paid",2009-12-01
"17982",89443,"paid",2010-01-01
"17983",89445,"paid",2010-01-01
"17984",89446,"paid",2010-01-01
"17985",89447,"paid",2010-01-01
"17986",89449,"not paid",NA
"17987",89450,"paid",2010-01-01
"17988",89454,"not paid",NA
"17989",89456,"paid",2009-12-01
"17990",89457,"paid",2009-12-01
"17991",89460,"paid",2009-12-01
"17992",89466,"paid",2010-03-01
"17993",89479,"paid",2010-04-01
"17994",89481,"paid",2009-12-01
"17995",89483,"not paid",NA
"17996",89485,"not paid",NA
"17997",89487,"not paid",NA
"17998",89491,"not paid",NA
"17999",89503,"not paid",NA
"18000",89507,"not paid",NA
"18001",89515,"paid",2009-09-01
"18002",89516,"not paid",NA
"18003",89524,"paid",2010-04-01
"18004",89527,"paid",2009-07-01
"18005",89529,"not paid",NA
"18006",89531,"paid",2009-12-01
"18007",89540,"not paid",NA
"18008",89546,"paid",2009-12-01
"18009",89547,"paid",2009-12-01
"18010",89550,"paid",2009-10-01
"18011",89563,"paid",2009-08-01
"18012",89567,"paid",2009-10-01
"18013",89569,"paid",2009-10-01
"18014",89571,"paid",2010-02-01
"18015",89585,"paid",2009-07-01
"18016",89590,"paid",2009-07-01
"18017",89591,"paid",2009-07-01
"18018",89595,"paid",2009-07-01
"18019",89597,"paid",2009-07-01
"18020",89599,"paid",2009-07-01
"18021",89604,"paid",2009-08-01
"18022",89605,"paid",2010-03-01
"18023",89606,"paid",2009-08-01
"18024",89607,"paid",2010-10-01
"18025",89609,"paid",2010-04-01
"18026",89622,"paid",2010-10-01
"18027",89624,"paid",2010-12-01
"18028",89641,"paid",2010-12-01
"18029",89646,"paid",2010-09-01
"18030",89651,"paid",2009-09-01
"18031",89660,"paid",2010-09-01
"18032",89671,"paid",2009-09-01
"18033",89672,"paid",2009-08-01
"18034",89678,"paid",2009-08-01
"18035",89680,"paid",2009-08-01
"18036",89684,"paid",2009-08-01
"18037",89686,"not paid",NA
"18038",89688,"not paid",NA
"18039",89689,"not paid",NA
"18040",89690,"not paid",NA
"18041",89695,"not paid",NA
"18042",89696,"paid",2009-08-01
"18043",89697,"paid",2010-07-01
"18044",89700,"not paid",NA
"18045",89704,"not paid",NA
"18046",89707,"paid",2010-07-01
"18047",89708,"not paid",NA
"18048",89709,"not paid",NA
"18049",89711,"paid",2010-10-01
"18050",89714,"not paid",NA
"18051",89715,"paid",2010-10-01
"18052",89717,"paid",2010-07-01
"18053",89718,"paid",2010-10-01
"18054",89720,"not paid",NA
"18055",89723,"paid",2009-08-01
"18056",89725,"not paid",NA
"18057",89733,"paid",2009-09-01
"18058",89734,"paid",2009-10-01
"18059",89740,"paid",2010-07-01
"18060",89745,"paid",2009-09-01
"18061",89748,"paid",2009-09-01
"18062",89752,"not paid",NA
"18063",89755,"not paid",NA
"18064",89756,"paid",2010-07-01
"18065",89763,"paid",2010-01-01
"18066",89768,"paid",2009-12-01
"18067",89769,"not paid",NA
"18068",89772,"paid",2010-03-01
"18069",89773,"paid",2010-03-01
"18070",89776,"paid",2009-11-01
"18071",89782,"not paid",NA
"18072",89785,"paid",2010-07-01
"18073",89786,"paid",2009-11-01
"18074",89799,"not paid",NA
"18075",89806,"not paid",NA
"18076",89808,"paid",2009-11-01
"18077",89811,"paid",2010-09-01
"18078",89812,"paid",2010-04-01
"18079",89816,"paid",2010-07-01
"18080",89817,"paid",2010-04-01
"18081",89824,"paid",2009-11-01
"18082",89828,"paid",2010-07-01
"18083",89833,"paid",2010-06-01
"18084",89837,"paid",2010-06-01
"18085",89839,"paid",2010-07-01
"18086",89841,"paid",2010-06-01
"18087",89843,"not paid",NA
"18088",89846,"paid",2009-09-01
"18089",89847,"paid",2010-07-01
"18090",89848,"paid",2009-11-01
"18091",89852,"paid",2009-12-01
"18092",89853,"paid",2009-08-01
"18093",89856,"paid",2009-09-01
"18094",89861,"not paid",NA
"18095",89864,"paid",2010-01-01
"18096",89866,"not paid",NA
"18097",89881,"paid",2010-01-01
"18098",89882,"paid",2010-03-01
"18099",89886,"paid",2010-01-01
"18100",89897,"paid",2009-08-01
"18101",89902,"not paid",NA
"18102",89906,"not paid",NA
"18103",89908,"not paid",NA
"18104",89909,"not paid",NA
"18105",89912,"not paid",NA
"18106",89915,"not paid",NA
"18107",89918,"paid",2009-08-01
"18108",89922,"not paid",NA
"18109",89926,"paid",2009-11-01
"18110",89931,"paid",2009-11-01
"18111",89934,"not paid",NA
"18112",89947,"paid",2009-09-01
"18113",89949,"paid",2009-12-01
"18114",89955,"paid",2009-08-01
"18115",89957,"paid",2009-12-01
"18116",89959,"paid",2009-08-01
"18117",89965,"paid",2009-09-01
"18118",89969,"paid",2009-12-01
"18119",89970,"paid",2010-02-01
"18120",89981,"paid",2009-12-01
"18121",89986,"paid",2009-09-01
"18122",89987,"paid",2009-12-01
"18123",89990,"paid",2009-09-01
"18124",89991,"paid",2009-07-01
"18125",89992,"paid",2010-02-01
"18126",89999,"paid",2009-09-01
"18127",90000,"paid",2009-09-01
"18128",90022,"paid",2010-10-01
"18129",90023,"paid",2010-10-01
"18130",90027,"paid",2010-10-01
"18131",90028,"paid",2010-04-01
"18132",90029,"paid",2010-10-01
"18133",90041,"not paid",NA
"18134",90042,"not paid",NA
"18135",90048,"paid",2010-03-01
"18136",90051,"paid",2009-09-01
"18137",90054,"paid",2010-03-01
"18138",90056,"paid",2010-10-01
"18139",90063,"paid",2010-04-01
"18140",90068,"paid",2010-09-01
"18141",90071,"paid",2010-04-01
"18142",90073,"paid",2010-09-01
"18143",90075,"paid",2010-07-01
"18144",90079,"paid",2010-04-01
"18145",90085,"paid",2010-10-01
"18146",90096,"paid",2010-09-01
"18147",90097,"not paid",NA
"18148",90099,"paid",2009-05-16
"18149",90109,"not paid",NA
"18150",90110,"paid",2010-05-01
"18151",90111,"not paid",NA
"18152",90112,"paid",2010-09-01
"18153",90114,"not paid",NA
"18154",90128,"paid",2010-05-01
"18155",90132,"paid",2010-04-01
"18156",90134,"paid",2009-07-01
"18157",90136,"paid",2010-07-01
"18158",90138,"paid",2010-03-01
"18159",90141,"paid",2010-04-01
"18160",90148,"paid",2009-10-01
"18161",90158,"paid",2009-10-01
"18162",90178,"not paid",NA
"18163",90180,"paid",2010-04-01
"18164",90201,"paid",2010-04-01
"18165",90217,"paid",2010-04-01
"18166",90218,"not paid",NA
"18167",90234,"paid",2009-10-01
"18168",90247,"paid",2009-10-01
"18169",90250,"not paid",NA
"18170",90252,"paid",2010-04-01
"18171",90254,"not paid",NA
"18172",90260,"paid",2010-05-01
"18173",90262,"paid",2010-09-01
"18174",90268,"not paid",NA
"18175",90272,"paid",2010-09-01
"18176",90273,"paid",2010-02-01
"18177",90279,"not paid",NA
"18178",90285,"paid",2010-09-01
"18179",90288,"paid",2009-09-01
"18180",90289,"paid",2010-04-01
"18181",90291,"paid",2009-09-01
"18182",90294,"paid",2010-04-01
"18183",90296,"not paid",NA
"18184",90300,"paid",2010-06-01
"18185",90303,"paid",2009-09-01
"18186",90316,"paid",2009-09-01
"18187",90321,"not paid",NA
"18188",90322,"not paid",NA
"18189",90326,"not paid",NA
"18190",90327,"not paid",NA
"18191",90328,"paid",2010-04-01
"18192",90333,"not paid",NA
"18193",90336,"paid",2010-04-01
"18194",90337,"paid",2010-04-01
"18195",90339,"paid",2010-04-01
"18196",90343,"paid",2010-04-01
"18197",90345,"paid",2010-03-01
"18198",90347,"paid",2009-07-01
"18199",90348,"paid",2009-07-01
"18200",90349,"paid",2010-02-01
"18201",90351,"paid",2009-08-01
"18202",90355,"not paid",NA
"18203",90356,"paid",2010-03-01
"18204",90358,"paid",2009-09-01
"18205",90360,"paid",2009-08-01
"18206",90361,"paid",2010-05-01
"18207",90362,"paid",2010-04-01
"18208",90366,"paid",2009-10-01
"18209",90377,"paid",2010-02-01
"18210",90381,"paid",2010-04-01
"18211",90383,"paid",2010-04-01
"18212",90386,"paid",2010-04-01
"18213",90390,"paid",2010-07-01
"18214",90391,"paid",2010-07-01
"18215",90394,"paid",2010-07-01
"18216",90396,"paid",2010-04-01
"18217",90397,"paid",2010-12-01
"18218",90399,"paid",2010-02-01
"18219",90404,"not paid",NA
"18220",90409,"paid",2010-02-01
"18221",90413,"not paid",NA
"18222",90414,"paid",2009-10-01
"18223",90415,"not paid",NA
"18224",90419,"paid",2010-03-01
"18225",90420,"not paid",NA
"18226",90421,"not paid",NA
"18227",90423,"not paid",NA
"18228",90426,"paid",2009-09-01
"18229",90427,"paid",2010-09-01
"18230",90428,"paid",2010-10-01
"18231",90429,"not paid",NA
"18232",90430,"paid",2010-04-01
"18233",90433,"not paid",NA
"18234",90437,"not paid",NA
"18235",90442,"paid",2010-02-01
"18236",90446,"paid",2009-10-01
"18237",90456,"paid",2010-02-01
"18238",90467,"paid",2010-04-01
"18239",90468,"not paid",NA
"18240",90469,"paid",2010-02-01
"18241",90475,"not paid",NA
"18242",90476,"paid",2009-12-01
"18243",90481,"paid",2009-12-01
"18244",90483,"paid",2010-03-01
"18245",90487,"paid",2010-02-01
"18246",90489,"paid",2010-07-01
"18247",90490,"paid",2010-07-01
"18248",90492,"paid",2010-07-01
"18249",90497,"paid",2010-07-01
"18250",90499,"paid",2009-12-01
"18251",90500,"paid",2010-02-01
"18252",90501,"paid",2010-07-01
"18253",90505,"paid",2009-12-01
"18254",90510,"paid",2010-07-01
"18255",90515,"paid",2009-12-01
"18256",90516,"paid",2010-07-01
"18257",90518,"paid",2009-10-01
"18258",90520,"paid",2009-10-01
"18259",90522,"paid",2010-07-01
"18260",90523,"paid",2010-01-01
"18261",90530,"paid",2010-03-01
"18262",90538,"paid",2009-09-01
"18263",90542,"paid",2010-01-01
"18264",90548,"not paid",NA
"18265",90556,"paid",2009-08-01
"18266",90559,"paid",2009-08-01
"18267",90560,"paid",2010-09-01
"18268",90568,"paid",2010-04-01
"18269",90569,"paid",2010-07-01
"18270",90570,"not paid",NA
"18271",90576,"not paid",NA
"18272",90588,"paid",2010-06-01
"18273",90589,"paid",2010-06-01
"18274",90591,"paid",2010-05-01
"18275",90593,"paid",2010-01-01
"18276",90597,"not paid",NA
"18277",90602,"paid",2009-07-01
"18278",90607,"paid",2009-07-01
"18279",90611,"paid",2009-07-01
"18280",90614,"paid",2009-10-01
"18281",90615,"paid",2009-07-01
"18282",90616,"paid",2009-12-01
"18283",90620,"paid",2009-07-01
"18284",90624,"paid",2009-07-01
"18285",90628,"paid",2009-10-01
"18286",90632,"paid",2009-07-01
"18287",90633,"paid",2009-07-01
"18288",90635,"paid",2009-10-01
"18289",90637,"paid",2009-07-01
"18290",90640,"not paid",NA
"18291",90642,"paid",2009-06-01
"18292",90648,"not paid",NA
"18293",90649,"paid",2010-02-01
"18294",90652,"paid",2009-10-01
"18295",90663,"paid",2009-10-01
"18296",90665,"paid",2009-09-01
"18297",90666,"paid",2009-10-01
"18298",90674,"paid",2009-10-01
"18299",90685,"paid",2009-10-01
